"Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","Year","Quarter ID","Quarter","Month ID","Month","Time","Trade Value"
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52512,"Siliceous Fossil Meals",2022,1,"Q1",1,"January",202201,169220.25999999998
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52513,"Pumice",2022,1,"Q1",1,"January",202201,120852.41000000002
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52514,"Slate",2022,1,"Q1",1,"January",202201,14076.65
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52515,"Marble, Travertine and Alabaster",2022,1,"Q1",1,"January",202201,55209.189999999995
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52516,"Granite",2022,1,"Q1",1,"January",202201,288405.61
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52517,"Gravel and Crushed Stone",2022,1,"Q1",1,"January",202201,767679.1
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52518,"Dolomite",2022,1,"Q1",1,"January",202201,505907.24999999994
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52519,"Magnesium Carbonate",2022,1,"Q1",1,"January",202201,8481341.77
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52520,"Gypsum",2022,1,"Q1",1,"January",202201,739617.5
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52521,"Limestone",2022,1,"Q1",1,"January",202201,714595.13
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52522,"Quicklime",2022,1,"Q1",1,"January",202201,1636690.37
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52523,"Cement",2022,1,"Q1",1,"January",202201,3131594.16
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52524,"Asbestos",2022,1,"Q1",1,"January",202201,11184533.2
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52525,"Mica",2022,1,"Q1",1,"January",202201,142235.12
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52526,"Soapstone",2022,1,"Q1",1,"January",202201,27391.989999999994
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52528,"Borax",2022,1,"Q1",1,"January",202201,264900
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52529,"Feldspar",2022,1,"Q1",1,"January",202201,732196.5499999999
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52530,"Other Mineral",2022,1,"Q1",1,"January",202201,4320306.159999999
5,"Mineral Products",526,"Ores, slag and ash",52601,"Iron Ore",2022,1,"Q1",1,"January",202201,208973983.73
5,"Mineral Products",526,"Ores, slag and ash",52602,"Manganese Ore",2022,1,"Q1",1,"January",202201,4984.719999999999
5,"Mineral Products",526,"Ores, slag and ash",52603,"Copper Ore",2022,1,"Q1",1,"January",202201,10851669.1
5,"Mineral Products",526,"Ores, slag and ash",52604,"Nickel Ore",2022,1,"Q1",1,"January",202201,7261764.84
5,"Mineral Products",526,"Ores, slag and ash",52606,"Aluminium Ore",2022,1,"Q1",1,"January",202201,11842.24
5,"Mineral Products",526,"Ores, slag and ash",52607,"Lead Ore",2022,1,"Q1",1,"January",202201,18738103.46
5,"Mineral Products",526,"Ores, slag and ash",52608,"Zinc Ore",2022,1,"Q1",1,"January",202201,21885115.060000002
5,"Mineral Products",526,"Ores, slag and ash",52611,"Tungsten Ore",2022,1,"Q1",1,"January",202201,1029243.75
5,"Mineral Products",526,"Ores, slag and ash",52614,"Titanium Ore",2022,1,"Q1",1,"January",202201,106354.77
5,"Mineral Products",526,"Ores, slag and ash",52615,"Niobium, Tantalum, Vanadium and Zirconium Ore",2022,1,"Q1",1,"January",202201,2213010.4
5,"Mineral Products",526,"Ores, slag and ash",52616,"Precious Metal Ore",2022,1,"Q1",1,"January",202201,61492150.59
5,"Mineral Products",526,"Ores, slag and ash",52617,"Other Ores",2022,1,"Q1",1,"January",202201,8158061.63
5,"Mineral Products",526,"Ores, slag and ash",52618,"Granulated Slag",2022,1,"Q1",1,"January",202201,88189.83
5,"Mineral Products",526,"Ores, slag and ash",52619,"Slag Dross",2022,1,"Q1",1,"January",202201,201006.05
5,"Mineral Products",526,"Ores, slag and ash",52620,"Non-Iron and Steel Slag, Ash and Residues",2022,1,"Q1",1,"January",202201,107117.43000000001
5,"Mineral Products",526,"Ores, slag and ash",52621,"Other Slag and Ash",2022,1,"Q1",1,"January",202201,35926
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52701,"Coal Briquettes",2022,1,"Q1",1,"January",202201,1564213569.3600001
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52702,"Lignite",2022,1,"Q1",1,"January",202201,1315633.25
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52703,"Peat",2022,1,"Q1",1,"January",202201,3011445.3300000005
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52704,"Coke",2022,1,"Q1",1,"January",202201,103903188.75999998
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52706,"Tar",2022,1,"Q1",1,"January",202201,2451828.1999999997
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52707,"Coal Tar Oil",2022,1,"Q1",1,"January",202201,6303259.830000001
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52708,"Pitch Coke",2022,1,"Q1",1,"January",202201,1128789.13
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52709,"Crude Petroleum",2022,1,"Q1",1,"January",202201,10115241567.36
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52710,"Refined Petroleum",2022,1,"Q1",1,"January",202201,6142563255.730001
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52711,"Petroleum Gas",2022,1,"Q1",1,"January",202201,1412031695.4199998
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52712,"Petroleum Jelly",2022,1,"Q1",1,"January",202201,13989147.690000001
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52713,"Petroleum Coke",2022,1,"Q1",1,"January",202201,34331614.09
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52715,"Asphalt Mixtures",2022,1,"Q1",1,"January",202201,30146971.159999996
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52716,"Electricity",2022,1,"Q1",1,"January",202201,179206214.82
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62801,"Halogens",2022,1,"Q1",1,"January",202201,160491.53
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62803,"Carbon",2022,1,"Q1",1,"January",202201,75654269.08000001
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62804,"Hydrogen",2022,1,"Q1",1,"January",202201,12439166.41
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62805,"Alkaline Metals",2022,1,"Q1",1,"January",202201,1675857.02
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62806,"Hydrochloric Acid",2022,1,"Q1",1,"January",202201,162517.59999999998
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62807,"Sulfuric Acid",2022,1,"Q1",1,"January",202201,2030119.27
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62808,"Nitric Acids",2022,1,"Q1",1,"January",202201,281776.18000000005
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62809,"Phosphoric Acid",2022,1,"Q1",1,"January",202201,104715.93999999999
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62810,"Boron",2022,1,"Q1",1,"January",202201,4392632.07
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62811,"Other Inorganic Acids",2022,1,"Q1",1,"January",202201,2765571.3200000003
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62812,"Halides",2022,1,"Q1",1,"January",202201,604004.39
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62813,"Nonmetal Sulfides",2022,1,"Q1",1,"January",202201,1200047.2700000003
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62814,"Ammonia",2022,1,"Q1",1,"January",202201,197859075.47999996
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62815,"Sodium or Potassium Peroxides",2022,1,"Q1",1,"January",202201,15797260.94
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62816,"Magnesium Hydroxide and Peroxide",2022,1,"Q1",1,"January",202201,2208402.4299999997
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62817,"Zinc Oxide and Peroxide",2022,1,"Q1",1,"January",202201,2858291.93
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62818,"Aluminium Oxide",2022,1,"Q1",1,"January",202201,3348423.2
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62819,"Chromium Oxides and Hydroxides",2022,1,"Q1",1,"January",202201,2592696.48
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62821,"Iron Oxides and Hydroxides",2022,1,"Q1",1,"January",202201,26589.7
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62823,"Titanium Oxides",2022,1,"Q1",1,"January",202201,27407.95
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62824,"Lead Oxides",2022,1,"Q1",1,"January",202201,161508.15
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62825,"Inorganic Salts",2022,1,"Q1",1,"January",202201,22068506.06
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62826,"Fluorides",2022,1,"Q1",1,"January",202201,309254.24
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62827,"Chlorides",2022,1,"Q1",1,"January",202201,1460695.81
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62828,"Hypochlorites",2022,1,"Q1",1,"January",202201,327666.37
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62829,"Chlorates and Perchlorates",2022,1,"Q1",1,"January",202201,293.93
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62830,"Sulfides",2022,1,"Q1",1,"January",202201,76716.78
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62832,"Sulfites",2022,1,"Q1",1,"January",202201,184613.77999999997
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62833,"Sulfates",2022,1,"Q1",1,"January",202201,12760051.029999997
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62834,"Nitrites and Nitrates",2022,1,"Q1",1,"January",202201,2225586.95
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62835,"Phosphinates and Phosphonates",2022,1,"Q1",1,"January",202201,25702631.2
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62836,"Carbonates",2022,1,"Q1",1,"January",202201,33788276.01
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62837,"Cyanides",2022,1,"Q1",1,"January",202201,758606.65
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62839,"Silicates",2022,1,"Q1",1,"January",202201,246096.59999999998
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62840,"Borates",2022,1,"Q1",1,"January",202201,238568.77000000002
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62841,"Oxometallic or Peroxometallic Acid Salts",2022,1,"Q1",1,"January",202201,322150.4
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62842,"Other Inorganic Acids Salts",2022,1,"Q1",1,"January",202201,59240.21
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62843,"Precious Metal Compounds",2022,1,"Q1",1,"January",202201,54237.899999999994
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62846,"Rare-Earth Metal Compounds",2022,1,"Q1",1,"January",202201,3088873.52
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62847,"Hydrogen peroxide",2022,1,"Q1",1,"January",202201,574049.8500000001
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62849,"Carbides",2022,1,"Q1",1,"January",202201,4621416
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62850,"Hydrides and other anions",2022,1,"Q1",1,"January",202201,70866.81
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62852,"Compounds, inorganic or organic, of mercury, excluding amalgams",2022,1,"Q1",1,"January",202201,8550.189999999999
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62853,"Other inorganic compounds",2022,1,"Q1",1,"January",202201,21152.519999999993
6,"Chemical Products",629,"Organic chemicals",62901,"Acyclic Hydrocarbons",2022,1,"Q1",1,"January",202201,41594885.00999999
6,"Chemical Products",629,"Organic chemicals",62902,"Cyclic Hydrocarbons",2022,1,"Q1",1,"January",202201,14600368.440000001
6,"Chemical Products",629,"Organic chemicals",62903,"Halogenated Hydrocarbons",2022,1,"Q1",1,"January",202201,16500632.67
6,"Chemical Products",629,"Organic chemicals",62904,"Sulfonated, Nitrated or Nitrosated Hydrocarbons",2022,1,"Q1",1,"January",202201,800681.32
6,"Chemical Products",629,"Organic chemicals",62905,"Acyclic Alcohols",2022,1,"Q1",1,"January",202201,99155804.05
6,"Chemical Products",629,"Organic chemicals",62906,"Cyclic Alcohols",2022,1,"Q1",1,"January",202201,18892.41
6,"Chemical Products",629,"Organic chemicals",62907,"Phenols",2022,1,"Q1",1,"January",202201,7419106.739999998
6,"Chemical Products",629,"Organic chemicals",62908,"Phenol Derivatives",2022,1,"Q1",1,"January",202201,13720
6,"Chemical Products",629,"Organic chemicals",62909,"Ethers",2022,1,"Q1",1,"January",202201,15209769.73
6,"Chemical Products",629,"Organic chemicals",62910,"Epoxides",2022,1,"Q1",1,"January",202201,1209001.52
6,"Chemical Products",629,"Organic chemicals",62911,"Acetals and Hemiacetals",2022,1,"Q1",1,"January",202201,3539.23
6,"Chemical Products",629,"Organic chemicals",62912,"Aldehydes",2022,1,"Q1",1,"January",202201,694418.3400000002
6,"Chemical Products",629,"Organic chemicals",62913,"Aldehyde Derivatives",2022,1,"Q1",1,"January",202201,3813.3
6,"Chemical Products",629,"Organic chemicals",62914,"Ketones and Quinones",2022,1,"Q1",1,"January",202201,1522144.13
6,"Chemical Products",629,"Organic chemicals",62915,"Saturated Acyclic Monocarboxylic Acids",2022,1,"Q1",1,"January",202201,9182588.36
6,"Chemical Products",629,"Organic chemicals",62916,"Unsaturated Acyclic Monocarboxylic Acids",2022,1,"Q1",1,"January",202201,4049776.5100000002
6,"Chemical Products",629,"Organic chemicals",62917,"Polycarboxylic Acids",2022,1,"Q1",1,"January",202201,11373270.1
6,"Chemical Products",629,"Organic chemicals",62918,"Carboxylic Acids",2022,1,"Q1",1,"January",202201,816649.21
6,"Chemical Products",629,"Organic chemicals",62919,"Phosphoric Esters and Salts",2022,1,"Q1",1,"January",202201,120.76
6,"Chemical Products",629,"Organic chemicals",62920,"Other Esters",2022,1,"Q1",1,"January",202201,3479.91
6,"Chemical Products",629,"Organic chemicals",62921,"Amine Compounds",2022,1,"Q1",1,"January",202201,1839316.25
6,"Chemical Products",629,"Organic chemicals",62922,"Oxygen Amino Compounds",2022,1,"Q1",1,"January",202201,3034308.749999999
6,"Chemical Products",629,"Organic chemicals",62923,"Quaternary Ammonium Salts and Hydroxides",2022,1,"Q1",1,"January",202201,1461877.6500000001
6,"Chemical Products",629,"Organic chemicals",62924,"Carboxyamide Compounds",2022,1,"Q1",1,"January",202201,1096885.88
6,"Chemical Products",629,"Organic chemicals",62925,"Carboxyimide Compounds",2022,1,"Q1",1,"January",202201,584287.8600000001
6,"Chemical Products",629,"Organic chemicals",62926,"Nitrile Compounds",2022,1,"Q1",1,"January",202201,2837622.51
6,"Chemical Products",629,"Organic chemicals",62927,"Diazo, Azo or Aoxy Compounds",2022,1,"Q1",1,"January",202201,56291.56
6,"Chemical Products",629,"Organic chemicals",62928,"Hydrazine or Hydroxylamine Derivatives",2022,1,"Q1",1,"January",202201,32529.699999999997
6,"Chemical Products",629,"Organic chemicals",62929,"Other Nitrogen Compounds",2022,1,"Q1",1,"January",202201,987748.4199999999
6,"Chemical Products",629,"Organic chemicals",62930,"Organo-Sulfur Compounds",2022,1,"Q1",1,"January",202201,4340330.890000001
6,"Chemical Products",629,"Organic chemicals",62931,"Other Organo-Inorganic Compounds",2022,1,"Q1",1,"January",202201,892788.35
6,"Chemical Products",629,"Organic chemicals",62932,"Oxygen Heterocyclic Compounds",2022,1,"Q1",1,"January",202201,228997.09999999998
6,"Chemical Products",629,"Organic chemicals",62933,"Nitrogen Heterocyclic Compounds",2022,1,"Q1",1,"January",202201,22860474.39
6,"Chemical Products",629,"Organic chemicals",62934,"Nucleic Acids",2022,1,"Q1",1,"January",202201,815808.44
6,"Chemical Products",629,"Organic chemicals",62935,"Sulfonamides",2022,1,"Q1",1,"January",202201,141629.02000000002
6,"Chemical Products",629,"Organic chemicals",62936,"Vitamins",2022,1,"Q1",1,"January",202201,502984.1400000001
6,"Chemical Products",629,"Organic chemicals",62937,"Hormones",2022,1,"Q1",1,"January",202201,2648.68
6,"Chemical Products",629,"Organic chemicals",62938,"Glycosides",2022,1,"Q1",1,"January",202201,5801.8099999999995
6,"Chemical Products",629,"Organic chemicals",62939,"Vegetable Alkaloids",2022,1,"Q1",1,"January",202201,579.25
6,"Chemical Products",629,"Organic chemicals",62940,"Chemically Pure Sugars",2022,1,"Q1",1,"January",202201,47414.56
6,"Chemical Products",629,"Organic chemicals",62941,"Antibiotics",2022,1,"Q1",1,"January",202201,302850.93
6,"Chemical Products",629,"Organic chemicals",62942,"Other Organic Compounds",2022,1,"Q1",1,"January",202201,198492.85
6,"Chemical Products",630,"Pharmaceutical products",63001,"Glands and Other Organs",2022,1,"Q1",1,"January",202201,301165.98
6,"Chemical Products",630,"Pharmaceutical products",63002,"Blood, antisera, vaccines, toxins and cultures",2022,1,"Q1",1,"January",202201,5821008.68
6,"Chemical Products",630,"Pharmaceutical products",63003,"Unpackaged Medicaments",2022,1,"Q1",1,"January",202201,564344.1499999999
6,"Chemical Products",630,"Pharmaceutical products",63004,"Packaged Medicaments",2022,1,"Q1",1,"January",202201,40117220.790000014
6,"Chemical Products",630,"Pharmaceutical products",63005,"Bandages",2022,1,"Q1",1,"January",202201,674416.2899999999
6,"Chemical Products",630,"Pharmaceutical products",63006,"Special Pharmaceuticals",2022,1,"Q1",1,"January",202201,1017699.2699999998
6,"Chemical Products",631,"Fertilizers",63101,"Animal or Vegetable Fertilizers",2022,1,"Q1",1,"January",202201,122312.97999999998
6,"Chemical Products",631,"Fertilizers",63102,"Nitrogenous Fertilizers",2022,1,"Q1",1,"January",202201,586320163.1700001
6,"Chemical Products",631,"Fertilizers",63103,"Phosphatic Fertilizers",2022,1,"Q1",1,"January",202201,2996.27
6,"Chemical Products",631,"Fertilizers",63104,"Potassic Fertilizers",2022,1,"Q1",1,"January",202201,460965867.9499999
6,"Chemical Products",631,"Fertilizers",63105,"Mixed Mineral or Chemical Fertilizers",2022,1,"Q1",1,"January",202201,486736445.42
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63201,"Vegetable Tanning Extracts",2022,1,"Q1",1,"January",202201,36117.61
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63202,"Synthetic Tanning Extracts",2022,1,"Q1",1,"January",202201,14303.529999999999
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63203,"Vegetable or Animal Dyes",2022,1,"Q1",1,"January",202201,303295.3
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63204,"Synthetic Coloring Matter",2022,1,"Q1",1,"January",202201,878547.2300000001
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63205,"Lake Pigments",2022,1,"Q1",1,"January",202201,12466
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63206,"Other Coloring Matter",2022,1,"Q1",1,"January",202201,3478037.29
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63207,"Prepared Pigments",2022,1,"Q1",1,"January",202201,580880.4
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63208,"Nonaqueous Paints",2022,1,"Q1",1,"January",202201,5199554.73
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63209,"Aqueous Paints",2022,1,"Q1",1,"January",202201,1428284.8400000003
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63210,"Other Paints",2022,1,"Q1",1,"January",202201,124331.63999999998
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63211,"Prepared Paint Driers",2022,1,"Q1",1,"January",202201,4553.1900000000005
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63212,"Nonaqueous Pigments",2022,1,"Q1",1,"January",202201,292892.39999999997
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63213,"Artistry Paints",2022,1,"Q1",1,"January",202201,634263.99
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63214,"Glaziers Putty",2022,1,"Q1",1,"January",202201,4241512.299999999
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63215,"Ink",2022,1,"Q1",1,"January",202201,414430.05000000005
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63301,"Essential Oils",2022,1,"Q1",1,"January",202201,2078110.3099999998
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63302,"Scented Mixtures",2022,1,"Q1",1,"January",202201,2148885.16
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63303,"Perfumes",2022,1,"Q1",1,"January",202201,6423108.629999999
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63304,"Beauty Products",2022,1,"Q1",1,"January",202201,19385100.829999994
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63305,"Hair Products",2022,1,"Q1",1,"January",202201,19322306.59
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63306,"Dental Products",2022,1,"Q1",1,"January",202201,5072577.529999998
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63307,"Shaving Products",2022,1,"Q1",1,"January",202201,17147739.45
6,"Chemical Products",634,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",63401,"Soap",2022,1,"Q1",1,"January",202201,9412264.029999997
6,"Chemical Products",634,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",63402,"Cleaning Products",2022,1,"Q1",1,"January",202201,6082050.060000004
6,"Chemical Products",634,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",63403,"Lubricating Products",2022,1,"Q1",1,"January",202201,2045417.1199999996
6,"Chemical Products",634,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",63404,"Waxes",2022,1,"Q1",1,"January",202201,3161508.84
6,"Chemical Products",634,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",63405,"Polishes and Creams",2022,1,"Q1",1,"January",202201,843006.4899999999
